,Route,ID,Avg Stars,Grade,Length,Area Latitude,Area Longitude,StarRatings,SuggestedRatings,OnToDoLists,Ticks,Log StarRatings,Log Ticks,Log Avg Stars,Log Length,Log Grade,Log OnToDoLists,Sqrt StarRatings,Sqrt Ticks,Sqrt Avg Stars,Sqrt Length,Sqrt Grade
362,Pretty in Pink - Left Variation,109724183,2.8,4.0,15.0,37.30792,-118.43255,4,2,2,4,0.6989700043360187,0.6989700043360187,0.57978359661681,1.2041199826559246,0.7781512503836435,0.47712125471966244,2.0,2.0,1.6733200530681511,3.872983346207417,2.23606797749979
363,Freek Flag,109724206,2.2,4.0,15.0,37.30792,-118.43255,5,3,1,5,0.7781512503836435,0.7781512503836435,0.5051499783199059,1.2041199826559246,0.7781512503836435,0.30102999566398114,2.23606797749979,2.23606797749979,1.4832396974191326,3.872983346207417,2.23606797749979
364,Morning Glory,112519639,4.0,4.0,18.0,37.30808,-118.43306,1,1,3,0,0.30102999566398114,0.0,0.6989700043360187,1.2787536009528289,0.7781512503836435,0.6020599913279623,1.0,0.0,2.0,4.242640687119285,2.23606797749979
365,Afternoon Delight,112519880,2.0,4.0,19.0,37.30808,-118.43306,1,1,0,0,0.30102999566398114,0.0,0.47712125471966244,1.301029995663981,0.7781512503836435,0.0,1.0,0.0,1.4142135623730951,4.358898943540674,2.23606797749979
366,Izzy Lizzy,109724272,4.0,4.0,15.0,37.30782,-118.43321,1,1,3,2,0.30102999566398114,0.47712125471966244,0.6989700043360187,1.2041199826559246,0.7781512503836435,0.6020599913279623,1.0,1.4142135623730951,2.0,3.872983346207417,2.23606797749979
367,Brother Law,112776962,2.7,4.0,10.0,37.30764,-118.4361,3,3,3,2,0.6020599913279623,0.47712125471966244,0.568201724066995,1.041392685158225,0.7781512503836435,0.6020599913279623,1.7320508075688772,1.4142135623730951,1.6431676725154984,3.1622776601683795,2.23606797749979
368,Kredulf,106079179,3.8,4.0,12.0,37.30761,-118.43628,30,14,67,33,1.4913616938342726,1.5314789170422551,0.6812412373755872,1.1139433523068367,0.7781512503836435,1.8325089127062362,5.477225575051661,5.744562646538029,1.9493588689617927,3.4641016151377544,2.23606797749979
369,Spoiled Blond,112520755,2.9,4.0,8.0,37.30758,-118.4365,8,5,7,7,0.9542425094393249,0.9030899869919434,0.5910646070264991,0.9542425094393249,0.7781512503836435,0.9030899869919434,2.8284271247461903,2.6457513110645907,1.70293863659264,2.8284271247461903,2.23606797749979
370,A Maid of Constant Sorrow,114101002,2.0,4.0,10.0,37.30758,-118.4365,1,1,0,0,0.30102999566398114,0.0,0.47712125471966244,1.041392685158225,0.7781512503836435,0.0,1.0,0.0,1.4142135623730951,3.1622776601683795,2.23606797749979
371,Wimmin of Climbing,108621025,1.0,4.0,8.0,37.30711,-118.43563,1,2,0,0,0.30102999566398114,0.0,0.30102999566398114,0.9542425094393249,0.7781512503836435,0.0,1.0,0.0,1.0,2.8284271247461903,2.23606797749979
372,The Hidden Value of a Cheap Thrill,108621125,1.0,4.0,10.0,37.30711,-118.43541,2,2,0,3,0.47712125471966244,0.6020599913279623,0.30102999566398114,1.041392685158225,0.7781512503836435,0.0,1.4142135623730951,1.7320508075688772,1.0,3.1622776601683795,2.23606797749979
373,Kojakian Wisdom Reworked,108621109,3.0,4.0,16.0,37.3071,-118.435,9,2,5,12,1.0,1.1139433523068367,0.6020599913279623,1.2304489213782739,0.7781512503836435,0.7781512503836435,3.0,3.4641016151377544,1.7320508075688772,4.0,2.23606797749979
374,Chaps,114101268,2.0,4.0,10.0,37.30751,-118.43589,1,1,0,0,0.30102999566398114,0.0,0.47712125471966244,1.041392685158225,0.7781512503836435,0.0,1.0,0.0,1.4142135623730951,3.1622776601683795,2.23606797749979
375,Vinland,108592983,1.0,4.25,12.0,37.30736,-118.43648,2,1,0,3,0.47712125471966244,0.6020599913279623,0.30102999566398114,1.1139433523068367,0.7958800173440752,0.0,1.4142135623730951,1.7320508075688772,1.0,3.4641016151377544,2.29128784747792
376,Arch Drude,107205673,3.7,4.75,18.0,37.3074,-118.4372,23,13,34,21,1.380211241711606,1.3424226808222062,0.6720978579357174,1.2787536009528289,0.8293037728310249,1.5440680443502754,4.795831523312719,4.58257569495584,1.9235384061671346,4.242640687119285,2.3979157616563596
377,Fear of the Unknown (Sit),107018224,3.0,5.0,17.0,37.30698,-118.43702,4,3,2,1,0.6989700043360187,0.30102999566398114,0.6020599913279623,1.2552725051033058,0.8450980400142567,0.47712125471966244,2.0,1.0,1.7320508075688772,4.123105625617661,2.449489742783178
378,Prostrate to the Higher Mind,106123695,2.8,5.0,12.0,37.30761,-118.43628,9,6,12,14,1.0,1.1760912590556811,0.57978359661681,1.1139433523068367,0.8450980400142567,1.1139433523068367,3.0,3.7416573867739413,1.6733200530681511,3.4641016151377544,2.449489742783178
379,Arch Drude (Left Start),108559707,3.8,5.0,18.0,37.3074,-118.4372,13,8,27,12,1.1461280356782377,1.1139433523068367,0.6812412373755872,1.2787536009528289,0.8450980400142567,1.447158031342219,3.605551275463989,3.4641016151377544,1.9493588689617927,4.242640687119285,2.449489742783178
380,Flawed Genius,108593019,2.6,5.0,15.0,37.3074,-118.4372,5,1,3,5,0.7781512503836435,0.7781512503836435,0.5563025007672872,1.2041199826559246,0.8450980400142567,0.6020599913279623,2.23606797749979,2.23606797749979,1.61245154965971,3.872983346207417,2.449489742783178
381,Hook Line and Sinker,107203666,3.0,5.0,12.0,37.30711,-118.43541,21,6,13,28,1.3424226808222062,1.462397997898956,0.6020599913279623,1.1139433523068367,0.8450980400142567,1.1461280356782377,4.58257569495584,5.291502622129181,1.7320508075688772,3.4641016151377544,2.449489742783178
382,Suspenders,107203672,3.2,5.0,15.0,37.30711,-118.43541,16,4,3,22,1.2304489213782739,1.3617278360175928,0.6232492903979004,1.2041199826559246,0.8450980400142567,0.6020599913279623,4.0,4.69041575982343,1.7888543819998317,3.872983346207417,2.449489742783178
383,The Handcuff Manual,114066762,2.0,5.0,13.0,37.30751,-118.43589,2,1,0,1,0.47712125471966244,0.30102999566398114,0.47712125471966244,1.1461280356782377,0.8450980400142567,0.0,1.4142135623730951,1.0,1.4142135623730951,3.605551275463989,2.449489742783178
384,Puberty,114101341,2.0,5.5,4.0,37.30787,-118.43748,2,1,0,1,0.47712125471966244,0.30102999566398114,0.47712125471966244,0.6989700043360187,0.8750612633916999,0.0,1.4142135623730951,1.0,1.4142135623730951,2.0,2.5495097567963922
385,The Greatest Imperfection...,108559728,2.8,6.0,17.0,37.30698,-118.43702,4,1,2,3,0.6989700043360187,0.6020599913279623,0.57978359661681,1.2552725051033058,0.9030899869919434,0.47712125471966244,2.0,1.7320508075688772,1.6733200530681511,4.123105625617661,2.6457513110645907
386,Pleiades,108592976,2.0,6.0,12.0,37.30736,-118.43648,3,1,2,2,0.6020599913279623,0.47712125471966244,0.47712125471966244,1.1139433523068367,0.9030899869919434,0.47712125471966244,1.7320508075688772,1.4142135623730951,1.4142135623730951,3.4641016151377544,2.6457513110645907
387,Skye Dance,106079071,3.8,6.0,18.0,37.30766,-118.43605,29,14,56,32,1.4771212547196624,1.5185139398778873,0.6812412373755872,1.2787536009528289,0.9030899869919434,1.7558748556724912,5.385164807134504,5.656854249492381,1.9493588689617927,4.242640687119285,2.6457513110645907
388,McCallum,112523256,3.5,6.0,21.0,37.30766,-118.43605,2,1,2,1,0.47712125471966244,0.30102999566398114,0.6532125137753436,1.3424226808222062,0.9030899869919434,0.47712125471966244,1.4142135623730951,1.0,1.8708286933869707,4.58257569495584,2.6457513110645907
389,Guilty Conscience,112523312,3.0,6.0,18.0,37.30766,-118.43605,2,1,1,1,0.47712125471966244,0.30102999566398114,0.6020599913279623,1.2787536009528289,0.9030899869919434,0.30102999566398114,1.4142135623730951,1.0,1.7320508075688772,4.242640687119285,2.6457513110645907
390,Natural Philosophy,106079231,2.0,6.0,10.0,37.30761,-118.43628,2,3,1,1,0.47712125471966244,0.30102999566398114,0.47712125471966244,1.041392685158225,0.9030899869919434,0.30102999566398114,1.4142135623730951,1.0,1.4142135623730951,3.1622776601683795,2.6457513110645907
391,Cayla,106322946,3.9,7.0,16.0,37.30766,-118.43605,7,4,14,2,0.9030899869919434,0.47712125471966244,0.6901960800285136,1.2304489213782739,0.9542425094393249,1.1760912590556811,2.6457513110645907,1.4142135623730951,1.9748417658131499,4.0,2.8284271247461903
392,All Fired Up,107205724,3.6,7.0,13.0,37.30764,-118.4361,5,2,20,4,0.7781512503836435,0.6989700043360187,0.662757831681574,1.1461280356782377,0.9542425094393249,1.322219294733919,2.23606797749979,2.0,1.8973665961010275,3.605551275463989,2.8284271247461903
393,Soul Window,112523224,2.5,8.0,18.0,37.30766,-118.43605,2,1,0,1,0.47712125471966244,0.30102999566398114,0.5440680443502756,1.2787536009528289,1.0,0.0,1.4142135623730951,1.0,1.5811388300841898,4.242640687119285,3.0
394,Through the Window,112523238,3.0,8.0,18.0,37.30766,-118.43605,2,1,0,2,0.47712125471966244,0.47712125471966244,0.6020599913279623,1.2787536009528289,1.0,0.0,1.4142135623730951,1.4142135623730951,1.7320508075688772,4.242640687119285,3.0
395,Red Light District,107205646,2.0,8.0,16.0,37.30711,-118.43541,2,1,2,1,0.47712125471966244,0.30102999566398114,0.47712125471966244,1.2304489213782739,1.0,0.47712125471966244,1.4142135623730951,1.0,1.4142135623730951,4.0,3.0
396,Days of Blunder,106079201,2.0,8.5,15.0,37.30761,-118.43628,2,2,2,2,0.47712125471966244,0.47712125471966244,0.47712125471966244,1.2041199826559246,1.021189299069938,0.47712125471966244,1.4142135623730951,1.4142135623730951,1.4142135623730951,3.872983346207417,3.082207001484488
397,Golden Child,106126834,3.0,9.0,15.0,37.30733,-118.4365,3,2,3,2,0.6020599913279623,0.47712125471966244,0.6020599913279623,1.2041199826559246,1.041392685158225,0.6020599913279623,1.7320508075688772,1.4142135623730951,1.7320508075688772,3.872983346207417,3.1622776601683795
398,Lizard Therapy,112573520,4.0,9.0,12.0,37.30751,-118.43589,2,1,4,2,0.47712125471966244,0.47712125471966244,0.6989700043360187,1.1139433523068367,1.041392685158225,0.6989700043360187,1.4142135623730951,1.4142135623730951,2.0,3.4641016151377544,3.1622776601683795
399,The Sloth,114059031,3.0,9.25,19.0,37.30698,-118.43702,2,2,0,1,0.47712125471966244,0.30102999566398114,0.6020599913279623,1.301029995663981,1.0511525224473812,0.0,1.4142135623730951,1.0,1.7320508075688772,4.358898943540674,3.2015621187164243
400,Shock Therapy,114101201,1.0,9.5,12.0,37.30751,-118.43589,1,1,0,0,0.30102999566398114,0.0,0.30102999566398114,1.1139433523068367,1.0606978403536116,0.0,1.0,0.0,1.0,3.4641016151377544,3.24037034920393
401,Denton's Remorse,112523189,3.5,10.0,20.0,37.30761,-118.43628,4,3,9,3,0.6989700043360187,0.6020599913279623,0.6532125137753436,1.322219294733919,1.0791812460476247,1.0,2.0,1.7320508075688772,1.8708286933869707,4.47213595499958,3.3166247903554
402,Sleipnir,114101331,2.0,11.0,28.0,37.30736,-118.43648,1,1,0,0,0.30102999566398114,0.0,0.47712125471966244,1.462397997898956,1.1139433523068367,0.0,1.0,0.0,1.4142135623730951,5.291502622129181,3.4641016151377544
403,Denton Calhoun,106079174,3.0,11.0,20.0,37.30761,-118.43628,1,1,0,0,0.30102999566398114,0.0,0.6020599913279623,1.322219294733919,1.1139433523068367,0.0,1.0,0.0,1.7320508075688772,4.47213595499958,3.4641016151377544
404,Gasperini,114076384,3.0,11.5,15.0,37.30766,-118.43605,1,1,1,0,0.30102999566398114,0.0,0.6020599913279623,1.2041199826559246,1.1303337684950059,0.30102999566398114,1.0,0.0,1.7320508075688772,3.872983346207417,3.5355339059327378
405,Lounge Lizards,112574811,3.0,12.0,14.0,37.30751,-118.43589,1,1,3,0,0.30102999566398114,0.0,0.6020599913279623,1.1760912590556811,1.1461280356782377,0.6020599913279623,1.0,0.0,1.7320508075688772,3.7416573867739413,3.605551275463989
406,Time To Play (Variation 1),1062753681,0.7,-1.0,8.0,37.41632,-118.44928,3,1,2,6,0.6020599913279623,0.8450980400142567,0.23044892137827389,0.9542425094393249,0.0,0.47712125471966244,1.7320508075688772,2.449489742783178,0.8366600265340756,2.8284271247461903,0.0
407,All The Way Down,106093066,1.7,-1.0,15.0,37.41724,-118.45103,20,5,7,50,1.322219294733919,1.7075701760979363,0.4313637641589873,1.2041199826559246,0.0,0.9030899869919434,4.47213595499958,7.0710678118654755,1.3038404810405297,3.872983346207417,0.0
408,Hydra Pilferers,106131947,1.4,-1.0,12.0,37.41724,-118.45103,26,10,4,51,1.4313637641589871,1.716003343634799,0.380211241711606,1.1139433523068367,0.0,0.6989700043360187,5.0990195135927845,7.14142842854285,1.1832159566199232,3.4641016151377544,0.0
409,Path,106093034,2.1,-1.0,20.0,37.41718,-118.45095,29,10,11,65,1.4771212547196624,1.8195439355418683,0.49136169383427264,1.322219294733919,0.0,1.0791812460476247,5.385164807134504,8.06225774829855,1.449137674618944,4.47213595499958,0.0
410,Which Road,106093041,2.1,-1.0,15.0,37.41718,-118.45095,94,28,56,218,1.9777236052888476,2.340444114840118,0.49136169383427264,1.2041199826559246,0.0,1.7558748556724912,9.695359714832659,14.7648230602334,1.449137674618944,3.872983346207417,0.0
411,Problem B,106997417,1.0,-1.0,12.0,37.41675,-118.44942,1,1,0,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.1139433523068367,0.0,0.0,1.0,1.7320508075688772,1.0,3.4641016151377544,0.0
412,Toffee Crack,106977850,1.7,-1.0,12.0,37.41654000000001,-118.44872,3,1,3,5,0.6020599913279623,0.7781512503836435,0.4313637641589873,1.1139433523068367,0.0,0.6020599913279623,1.7320508075688772,2.23606797749979,1.3038404810405297,3.4641016151377544,0.0
413,Problem A,106273745,1.4,-1.0,10.0,37.41525,-118.44878,5,2,2,15,0.7781512503836435,1.2041199826559246,0.380211241711606,1.041392685158225,0.0,0.47712125471966244,2.23606797749979,3.872983346207417,1.1832159566199232,3.1622776601683795,0.0
414,Margo's Arete,106132040,1.7,-1.0,10.0,37.418,-118.452,40,10,9,76,1.6127838567197355,1.8864907251724818,0.4313637641589873,1.041392685158225,0.0,1.0,6.324555320336759,8.717797887081348,1.3038404810405297,3.1622776601683795,0.0
415,Time To Go,106275325,1.7,-0.25,15.0,37.41632,-118.44928,6,1,5,9,0.8450980400142567,1.0,0.4313637641589873,1.2041199826559246,0.24303804868629442,0.7781512503836435,2.449489742783178,3.0,1.3038404810405297,3.872983346207417,0.8660254037844386
416,Wolverine,106275332,1.2,-0.25,15.0,37.41632,-118.44928,6,1,6,10,0.8450980400142567,1.041392685158225,0.3424226808222062,1.2041199826559246,0.24303804868629442,0.8450980400142567,2.449489742783178,3.1622776601683795,1.0954451150103321,3.872983346207417,0.8660254037844386
417,Time To Play,106275356,2.1,-0.25,10.0,37.41632,-118.44928,7,2,7,13,0.9030899869919434,1.1461280356782377,0.49136169383427264,1.041392685158225,0.24303804868629442,0.9030899869919434,2.6457513110645907,3.605551275463989,1.449137674618944,3.1622776601683795,0.8660254037844386
418,Time To Play - Variation 2,1062753782,1.0,-0.25,10.0,37.41632,-118.44928,3,1,3,7,0.6020599913279623,0.9030899869919434,0.30102999566398114,1.041392685158225,0.24303804868629442,0.6020599913279623,1.7320508075688772,2.6457513110645907,1.0,3.1622776601683795,0.8660254037844386
419,X-Static,106086103,1.9,-0.25,15.0,37.41747,-118.45136,12,7,11,24,1.1139433523068367,1.3979400086720375,0.462397997898956,1.2041199826559246,0.24303804868629442,1.0791812460476247,3.4641016151377544,4.898979485566356,1.378404875209022,3.872983346207417,0.8660254037844386
420,Celestial Trail,106093004,3.0,-0.25,25.0,37.41718,-118.45095,217,53,80,421,2.3384564936046046,2.625312450961674,0.6020599913279623,1.414973347970818,0.24303804868629442,1.9084850188786497,14.730919862656235,20.518284528683193,1.7320508075688772,5.0,0.8660254037844386
421,One Note Sample,106976636,2.0,-0.25,15.0,37.41728,-118.45034,1,1,1,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,1.2041199826559246,0.24303804868629442,0.30102999566398114,1.0,1.4142135623730951,1.4142135623730951,3.872983346207417,0.8660254037844386
422,Loop,106976643,1.0,-0.25,12.0,37.41728,-118.45034,1,1,0,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.1139433523068367,0.24303804868629442,0.0,1.0,1.4142135623730951,1.0,3.4641016151377544,0.8660254037844386
423,Dirty Sound,106976658,1.0,-0.25,12.0,37.41728,-118.45034,1,1,0,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.1139433523068367,0.24303804868629442,0.0,1.0,1.4142135623730951,1.0,3.4641016151377544,0.8660254037844386
424,Silence So Red,106331136,1.2,-0.25,15.0,37.41788,-118.45147,12,6,4,23,1.1139433523068367,1.380211241711606,0.3424226808222062,1.2041199826559246,0.24303804868629442,0.6989700043360187,3.4641016151377544,4.795831523312719,1.0954451150103321,3.872983346207417,0.8660254037844386
425,Pokeriotus,106997334,1.8,-0.25,20.0,37.41675,-118.44942,4,1,1,6,0.6989700043360187,0.8450980400142567,0.44715803134221915,1.322219294733919,0.24303804868629442,0.30102999566398114,2.0,2.449489742783178,1.3416407864998738,4.47213595499958,0.8660254037844386
426,Problem A,106997192,2.0,-0.25,10.0,37.41675,-118.44942,1,1,0,3,0.30102999566398114,0.6020599913279623,0.47712125471966244,1.041392685158225,0.24303804868629442,0.0,1.0,1.7320508075688772,1.4142135623730951,3.1622776601683795,0.8660254037844386
427,"Veruca Salt, I Want You",106977720,2.1,-0.25,12.0,37.41649,-118.4489,14,2,2,24,1.1760912590556811,1.3979400086720375,0.49136169383427264,1.1139433523068367,0.24303804868629442,0.47712125471966244,3.7416573867739413,4.898979485566356,1.449137674618944,3.4641016151377544,0.8660254037844386
428,"A Flake As Marvelous As You, Veruca",106977777,2.8,-0.25,15.0,37.41654000000001,-118.44888,12,3,12,25,1.1139433523068367,1.414973347970818,0.57978359661681,1.2041199826559246,0.24303804868629442,1.1139433523068367,3.4641016151377544,5.0,1.6733200530681511,3.872983346207417,0.8660254037844386
429,"Veruca, I Will Do Anything",106977818,1.0,-0.25,15.0,37.41654000000001,-118.44872,4,1,0,8,0.6989700043360187,0.9542425094393249,0.30102999566398114,1.2041199826559246,0.24303804868629442,0.0,2.0,2.8284271247461903,1.0,3.872983346207417,0.8660254037844386
430,"Veruca, Veruca",106977842,1.3,-0.25,18.0,37.41654000000001,-118.44872,3,2,1,8,0.6020599913279623,0.9542425094393249,0.3617278360175928,1.2787536009528289,0.24303804868629442,0.30102999566398114,1.7320508075688772,2.8284271247461903,1.140175425099138,4.242640687119285,0.8660254037844386
431,My Veruca,106977875,1.5,-0.25,10.0,37.41661,-118.44888,4,2,2,11,0.6989700043360187,1.0791812460476247,0.3979400086720376,1.041392685158225,0.24303804868629442,0.47712125471966244,2.0,3.3166247903554,1.224744871391589,3.1622776601683795,0.8660254037844386
432,I'll Kick The Butt Of That Mike Teavee,106977892,1.3,-0.25,10.0,37.41661,-118.44888,4,3,2,13,0.6989700043360187,1.1461280356782377,0.3617278360175928,1.041392685158225,0.24303804868629442,0.47712125471966244,2.0,3.605551275463989,1.140175425099138,3.1622776601683795,0.8660254037844386
433,If That Augustus Gloop Looks At You One More Time...,106977921,1.3,-0.25,10.0,37.41661,-118.44888,3,2,2,9,0.6020599913279623,1.0,0.3617278360175928,1.041392685158225,0.24303804868629442,0.47712125471966244,1.7320508075688772,3.0,1.140175425099138,3.1622776601683795,0.8660254037844386
434,Violet Beauregarde Sucks,106977934,1.6,-0.25,10.0,37.41661,-118.44888,5,3,2,13,0.7781512503836435,1.1461280356782377,0.4149733479708179,1.041392685158225,0.24303804868629442,0.47712125471966244,2.23606797749979,3.605551275463989,1.2649110640673518,3.1622776601683795,0.8660254037844386
435,Fizzwiggwiggler,106977990,1.0,-0.25,12.0,37.41658,-118.44895,2,1,1,4,0.47712125471966244,0.6989700043360187,0.30102999566398114,1.1139433523068367,0.24303804868629442,0.30102999566398114,1.4142135623730951,2.0,1.0,3.4641016151377544,0.8660254037844386
436,Latona Basin,107898107,1.0,-0.25,10.0,37.41622,-118.45021,3,1,0,9,0.6020599913279623,1.0,0.30102999566398114,1.041392685158225,0.24303804868629442,0.0,1.7320508075688772,3.0,1.0,3.1622776601683795,0.8660254037844386
437,Aaarhhhhh,107939677,1.0,-0.25,10.0,37.4191,-118.4543,1,1,0,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.041392685158225,0.24303804868629442,0.0,1.0,1.7320508075688772,1.0,3.1622776601683795,0.8660254037844386
438,Brock Bating,107942309,1.0,-0.25,10.0,37.4191,-118.4543,1,1,0,4,0.30102999566398114,0.6989700043360187,0.30102999566398114,1.041392685158225,0.24303804868629442,0.0,1.0,2.0,1.0,3.1622776601683795,0.8660254037844386
